################################################################## 
# Generated by FullSWOF_2D version 1.10.00, 2023-04-06
################################################################## 
# (i-0.5)*dx 	(j-0.5)*dy	 h[i][j] 	 u[i][j] 	  v[i][j]	 h[i][j]+z[i][j] 	 z[i][j] 	 norm_U[i][j] 	Fr[i][j] (Froude)	 qx[i][j]	 qy[i][j]	  q[i][j]
# 
# time : 0 seconds 
4.9	      2.3	  0.00468	  0.33964	  0.74336	 -0.52955	-0.534229	  0.81728	  3.81404	  0.00159	  0.00348	  0.00383
4.9	      2.5	  0.00501	  0.35767	  0.76736	 -0.62353	-0.628544	  0.84663	  3.81852	  0.00179	  0.00385	  0.00424
4.9	      2.7	  0.00539	  0.35873	  0.78661	 -0.71607	-0.721456	  0.86455	  3.75989	  0.00193	  0.00424	  0.00466
4.9	      2.9	  0.00584	  0.35078	  0.80107	 -0.80502	-0.810856	  0.87451	  3.65443	  0.00205	  0.00468	   0.0051
4.9	      3.1	  0.00638	  0.33003	  0.81021	 -0.88843	-0.894808	  0.87485	  3.49616	  0.00211	  0.00517	  0.00558
4.9	      3.3	  0.00707	  0.29363	  0.81502	 -0.96457	-0.971643	   0.8663	  3.28969	  0.00208	  0.00576	  0.00612
4.9	      3.5	  0.00791	   0.2377	  0.81142	 -1.03213	 -1.04004	  0.84552	   3.0351	  0.00188	  0.00642	  0.00669
4.9	      3.7	  0.00977	  0.15455	  0.79991	 -1.08933	  -1.0991	  0.81471	  2.63133	  0.00151	  0.00782	  0.00796
4.9	      3.9	  0.01638	 -0.08358	  0.81538	   -1.132	 -1.14838	  0.81965	  2.04447	 -0.00137	  0.01336	  0.01343
4.9	      4.1	  0.02977	 -0.50061	  0.86168	 -1.15813	  -1.1879	  0.99654	  1.84402	  -0.0149	  0.02565	  0.02967
4.9	      4.3	  0.03738	 -0.76125	  0.87076	 -1.18082	  -1.2182	   1.1566	  1.90987	 -0.02846	  0.03255	  0.04324
4.9	      4.5	  0.03585	 -0.85194	  0.83245	 -1.20437	 -1.24022	  1.19112	  2.00851	 -0.03054	  0.02984	   0.0427
4.9	      4.7	  0.02817	 -0.84432	  0.71374	 -1.22718	 -1.25535	  1.10558	  2.10306	 -0.02379	  0.02011	  0.03115
4.9	      4.9	  0.01769	 -0.77781	   0.4905	 -1.24762	 -1.26531	  0.91955	  2.20739	 -0.01376	  0.00868	  0.01627
4.9	      5.1	   0.0089	 -0.63209	  0.23045	 -1.26316	 -1.27206	  0.67279	  2.27755	 -0.00562	  0.00205	  0.00598
4.9	      5.3	  0.00538	 -0.52831	  0.11771	 -1.27234	 -1.27772	  0.54127	  2.35701	 -0.00284	  0.00063	  0.00291
4.9	      5.5	  0.00433	 -0.46697	  0.10767	 -1.28015	 -1.28448	  0.47922	  2.32524	 -0.00202	  0.00047	  0.00207
4.9	      5.7	  0.00389	 -0.40608	  0.14607	 -1.29056	 -1.29445	  0.43155	  2.20864	 -0.00158	  0.00057	  0.00168
4.9	      5.9	  0.00362	 -0.33579	  0.20851	   -1.306	 -1.30962	  0.39526	  2.09713	 -0.00122	  0.00076	  0.00143
4.9	      6.1	  0.00349	 -0.25505	  0.28069	 -1.32819	 -1.33168	  0.37926	  2.05107	 -0.00089	  0.00098	  0.00132
4.9	      6.3	  0.00361	 -0.15483	  0.36088	 -1.35841	 -1.36202	  0.39269	  2.08659	 -0.00056	   0.0013	  0.00142
4.9	      6.5	  0.00353	 -0.04243	  0.42611	 -1.39806	 -1.40159	  0.42822	  2.30093	 -0.00015	   0.0015	  0.00151
4.9	      6.7	   0.0033	 -0.01128	    0.464	 -1.44762	 -1.45092	  0.46414	  2.58012	   -4e-05	  0.00153	  0.00153
4.9	      6.9	  0.00353	  0.05007	  0.51711	  -1.5065	 -1.51003	  0.51952	  2.79063	  0.00018	  0.00183	  0.00184
4.9	      7.1	  0.00379	  0.12267	  0.57597	 -1.57468	 -1.57847	  0.58889	   3.0533	  0.00047	  0.00218	  0.00223
4.9	      7.3	  0.00405	  0.19443	  0.63226	  -1.6513	 -1.65535	  0.66148	  3.31663	  0.00079	  0.00256	  0.00268
4.9	      7.5	  0.00423	  0.25368	  0.67455	  -1.7351	 -1.73933	  0.72067	  3.53974	  0.00107	  0.00285	  0.00305
4.9	      7.7	  0.00443	  0.29946	  0.71007	 -1.82432	 -1.82875	  0.77064	  3.69749	  0.00133	  0.00314	  0.00341
4.9	      7.9	  0.00467	  0.33384	  0.74116	 -1.91701	 -1.92168	  0.81288	  3.79769	  0.00156	  0.00346	   0.0038
4.9	      8.1	  0.00497	  0.35619	  0.76644	 -2.01103	   -2.016	  0.84516	  3.82781	  0.00177	  0.00381	   0.0042
4.9	      8.3	  0.00533	   0.3612	  0.78543	  -2.1042	 -2.10953	   0.8645	  3.78235	  0.00192	  0.00418	   0.0046
4.9	      8.5	  0.00574	  0.35558	   0.8007	 -2.19439	 -2.20013	   0.8761	  3.69093	  0.00204	   0.0046	  0.00503
4.9	      8.7	  0.00625	  0.33844	  0.81054	 -2.27956	 -2.28581	  0.87836	  3.54709	  0.00212	  0.00507	  0.00549
4.9	      8.9	  0.00689	  0.30656	   0.8165	 -2.35793	 -2.36482	  0.87216	   3.3554	  0.00211	  0.00562	  0.00601
4.9	      9.1	  0.00765	  0.25686	  0.81422	 -2.42808	 -2.43573	  0.85378	  3.11648	  0.00197	  0.00623	  0.00653
4.9	      9.3	  0.00903	  0.17804	  0.80428	 -2.48848	 -2.49751	  0.82376	  2.76738	  0.00161	  0.00726	  0.00744
4.9	      9.5	  0.01373	  0.01777	  0.80413	 -2.53586	 -2.54959	  0.80433	  2.19173	  0.00024	  0.01104	  0.01104
4.9	      9.7	  0.02657	 -0.41705	  0.83834	 -2.56528	 -2.59185	  0.93635	  1.83403	 -0.01108	  0.02227	  0.02488
4.9	      9.9	   0.0386	 -0.73436	  0.86913	 -2.58609	 -2.62469	  1.13783	  1.84897	 -0.02835	  0.03355	  0.04392
4.9	     10.1	  0.03811	 -0.86585	  0.86052	 -2.61083	 -2.64894	  1.22073	  1.99649	   -0.033	  0.03279	  0.04652
4.9	     10.3	  0.03225	 -0.88747	  0.76943	 -2.63362	 -2.66587	  1.17458	  2.08819	 -0.02862	  0.02482	  0.03788
4.9	     10.5	  0.02161	 -0.83332	  0.58321	  -2.6555	 -2.67711	  1.01713	  2.20902	 -0.01801	   0.0126	  0.02198
4.9	     10.7	  0.01134	 -0.68947	  0.31577	 -2.67322	 -2.68456	  0.75834	  2.27344	 -0.00782	  0.00358	   0.0086
4.9	     10.9	  0.00623	 -0.55688	  0.14035	 -2.68408	 -2.69031	  0.57429	  2.32226	 -0.00347	  0.00087	  0.00358
4.9	     11.1	  0.00454	 -0.48554	  0.10822	 -2.69199	 -2.69653	  0.49746	  2.35621	 -0.00221	  0.00049	  0.00226
4.9	     11.3	  0.00406	 -0.43017	  0.13119	 -2.70133	 -2.70539	  0.44973	  2.25458	 -0.00174	  0.00053	  0.00182
4.9	     11.5	  0.00381	 -0.36928	  0.18632	 -2.71508	 -2.71889	  0.41363	  2.13848	 -0.00141	  0.00071	  0.00158
4.9	     11.7	  0.00365	 -0.29295	  0.26056	 -2.73519	 -2.73884	  0.39206	  2.07205	 -0.00107	  0.00095	  0.00143
4.9	     11.9	  0.00462	 -0.09745	   0.3368	 -2.76208	  -2.7667	  0.35062	  1.64633	 -0.00045	  0.00156	  0.00162
4.9	     12.1	  0.02163	   0.4235	  0.27085	 -2.78195	 -2.80358	  0.50271	  1.09137	  0.00916	  0.00586	  0.01087
4.9	     12.3	  0.06752	  0.51965	    0.231	 -2.78259	 -2.85011	  0.56868	  0.69875	  0.03509	   0.0156	   0.0384
4.9	     12.5	  0.12611	  0.71755	  0.14549	 -2.78035	 -2.90646	  0.73216	  0.65825	  0.09049	  0.01835	  0.09233
4.9	     12.7	  0.18904	  0.87502	   0.0384	 -2.78328	 -2.97232	  0.87586	  0.64316	  0.16542	  0.00726	  0.16557

5.1	      0.1	  0.00281	 -0.29219	  0.00428	   0.1519	 0.149091	  0.29222	  1.75979	 -0.00082	    1e-05	  0.00082
5.1	      0.3	  0.00235	  -0.1859	  0.22251	  0.12715	 0.124799	  0.28995	  1.91064	 -0.00044	  0.00052	  0.00068
5.1	      0.5	  0.00284	 -0.09504	    0.327	  0.09476	 0.091916	  0.34053	  2.04049	 -0.00027	  0.00093	  0.00097
5.1	      0.7	  0.00274	 -0.01733	  0.38242	  0.05234	 0.049601	  0.38281	  2.33578	   -5e-05	  0.00105	  0.00105
5.1	      0.9	  0.00291	  0.01291	  0.43859	  0.00039	-0.002523	  0.43878	  2.59763	    4e-05	  0.00128	  0.00128
5.1	      1.1	  0.00324	  0.07222	  0.50298	 -0.06111	-0.064352	  0.50814	  2.84824	  0.00023	  0.00163	  0.00165
5.1	      1.3	  0.00362	   0.1418	  0.57083	 -0.13168	-0.135305	  0.58818	  3.11994	  0.00051	  0.00207	  0.00213
5.1	      1.5	  0.00387	  0.20882	  0.62467	 -0.21048	-0.214351	  0.65865	  3.38087	  0.00081	  0.00242	  0.00255
5.1	      1.7	   0.0041	  0.26346	  0.66858	 -0.29597	-0.300065	  0.71862	  3.58442	  0.00108	  0.00274	  0.00294
5.1	      1.9	  0.00435	  0.30597	  0.70615	 -0.38634	-0.390689	  0.76959	  3.72683	  0.00133	  0.00307	  0.00335
5.1	      2.1	  0.00463	  0.33808	  0.73903	  -0.4796	-0.484229	  0.81269	  3.81271	  0.00157	  0.00342	  0.00376
5.1	      2.3	  0.00497	  0.35627	  0.76397	 -0.57357	-0.578544	  0.84296	  3.81745	  0.00177	   0.0038	  0.00419
5.1	      2.5	  0.00536	  0.35764	  0.78388	  -0.6661	-0.671456	  0.86161	  3.75899	  0.00192	   0.0042	  0.00461
5.1	      2.7	  0.00581	   0.3499	  0.79893	 -0.75505	-0.760856	  0.87219	  3.65358	  0.00203	  0.00464	  0.00507
5.1	      2.9	  0.00636	  0.32935	  0.80848	 -0.83845	-0.844808	  0.87299	  3.49533	  0.00209	  0.00514	  0.00555
5.1	      3.1	  0.00705	  0.29312	   0.8137	 -0.91459	-0.921643	  0.86488	  3.28914	  0.00207	  0.00574	   0.0061
5.1	      3.3	  0.00789	  0.23749	   0.8106	 -0.98216	-0.990043	  0.84467	   3.0365	  0.00187	  0.00639	  0.00666
5.1	      3.5	  0.00961	  0.15674	  0.80413	 -1.03949	  -1.0491	  0.81927	  2.66885	  0.00151	  0.00772	  0.00787
5.1	      3.7	  0.01441	 -0.02089	  0.80626	 -1.08397	 -1.09838	  0.80653	  2.14499	  -0.0003	  0.01162	  0.01162
5.1	      3.9	  0.02584	 -0.40343	  0.83396	 -1.11206	  -1.1379	  0.92641	  1.84013	 -0.01042	  0.02155	  0.02394
5.1	      4.1	  0.03519	 -0.70496	  0.83178	 -1.13301	  -1.1682	  1.09034	  1.85567	 -0.02481	  0.02927	  0.03837
5.1	      4.3	  0.03377	 -0.82536	  0.79973	 -1.15645	 -1.19022	  1.14925	  1.99666	 -0.02787	  0.02701	  0.03881
5.1	      4.5	  0.02663	 -0.82523	  0.68204	 -1.17872	 -1.20535	   1.0706	  2.09476	 -0.02197	  0.01816	  0.02851
5.1	      4.7	  0.01649	 -0.76204	  0.46128	 -1.19882	 -1.21531	  0.89078	  2.21443	 -0.01257	  0.00761	  0.01469
5.1	      4.9	  0.00826	 -0.61607	  0.21025	  -1.2138	 -1.22206	  0.65096	  2.28635	 -0.00509	  0.00174	  0.00538
5.1	      5.1	  0.00516	 -0.52004	  0.11115	 -1.22256	 -1.22772	  0.53179	  2.36419	 -0.00268	  0.00057	  0.00274
5.1	      5.3	  0.00426	 -0.46285	  0.10494	 -1.23022	 -1.23448	   0.4746	  2.32199	 -0.00197	  0.00045	  0.00202
5.1	      5.5	  0.00385	 -0.40392	  0.14502	 -1.24061	 -1.24446	  0.42916	  2.20749	 -0.00156	  0.00056	  0.00165
5.1	      5.7	   0.0036	 -0.33464	   0.2075	 -1.25602	 -1.25962	  0.39375	  2.09495	 -0.00121	  0.00075	  0.00142
5.1	      5.9	  0.00347	 -0.25429	  0.27982	 -1.27821	 -1.28168	   0.3781	  2.04942	 -0.00088	  0.00097	  0.00131
5.1	      6.1	   0.0036	 -0.15433	  0.36014	 -1.30842	 -1.31202	  0.39181	  2.08528	 -0.00056	   0.0013	  0.00141
5.1	      6.3	  0.00352	 -0.04221	  0.42542	 -1.34807	 -1.35159	   0.4275	  2.30023	 -0.00015	   0.0015	  0.00151
5.1	      6.5	  0.00329	 -0.01119	  0.46347	 -1.39763	 -1.40092	   0.4636	  2.57952	   -4e-05	  0.00153	  0.00153
5.1	      6.7	  0.00353	  0.05009	  0.51668	  -1.4565	 -1.46003	  0.51911	  2.79038	  0.00018	  0.00182	  0.00183
5.1	      6.9	  0.00379	  0.12265	  0.57563	 -1.52468	 -1.52847	  0.58855	  3.05317	  0.00046	  0.00218	  0.00223
5.1	      7.1	  0.00405	  0.19438	  0.63198	  -1.6013	 -1.60535	   0.6612	  3.31652	  0.00079	  0.00256	  0.00268
5.1	      7.3	  0.00422	  0.25363	  0.67433	 -1.68511	 -1.68933	  0.72045	  3.53967	  0.00107	  0.00285	  0.00304
5.1	      7.5	  0.00443	  0.29941	   0.7099	 -1.77432	 -1.77875	  0.77046	  3.69743	  0.00133	  0.00314	  0.00341
5.1	      7.7	  0.00467	  0.33379	  0.74105	 -1.86701	 -1.87168	  0.81275	  3.79766	  0.00156	  0.00346	  0.00379
5.1	      7.9	  0.00497	   0.3562	   0.7663	 -1.96102	 -1.96599	  0.84504	  3.82769	  0.00177	  0.00381	   0.0042
5.1	      8.1	  0.00532	  0.36118	  0.78537	  -2.0542	 -2.05952	  0.86444	  3.78246	  0.00192	  0.00418	   0.0046
5.1	      8.3	  0.00574	  0.35555	  0.80065	 -2.14439	 -2.15013	  0.87605	  3.69096	  0.00204	   0.0046	  0.00503
5.1	      8.5	  0.00625	  0.33842	   0.8105	 -2.22956	 -2.23581	  0.87832	  3.54706	  0.00212	  0.00507	  0.00549
5.1	      8.7	  0.00689	  0.30655	  0.81649	 -2.30793	 -2.31482	  0.87214	  3.35539	  0.00211	  0.00562	  0.00601
5.1	      8.9	  0.00765	  0.25692	  0.81431	 -2.37808	 -2.38573	  0.85388	  3.11711	  0.00197	  0.00623	  0.00653
5.1	      9.1	  0.00899	  0.17864	  0.80836	 -2.43852	 -2.44751	  0.82786	  2.78843	  0.00161	  0.00726	  0.00744
5.1	      9.3	  0.01264	  0.05229	  0.80369	 -2.48695	 -2.49959	  0.80539	  2.28709	  0.00066	  0.01016	  0.01018
5.1	      9.5	  0.02285	 -0.29663	  0.82353	   -2.519	 -2.54185	  0.87532	  1.84881	 -0.00678	  0.01882	     0.02
5.1	      9.7	  0.03471	 -0.66741	  0.84339	 -2.53998	 -2.57469	  1.07552	  1.84314	 -0.02317	  0.02927	  0.03733
5.1	      9.9	  0.03663	 -0.83601	  0.82579	 -2.56231	 -2.59894	  1.17509	  1.96031	 -0.03062	  0.03025	  0.04304
5.1	     10.1	  0.03112	 -0.87537	  0.73649	 -2.58475	 -2.61587	  1.14398	  2.07061	 -0.02724	  0.02292	   0.0356
5.1	     10.3	  0.02058	 -0.82216	  0.55529	 -2.60653	 -2.62711	  0.99212	  2.20804	 -0.01692	  0.01143	  0.02042
5.1	     10.5	  0.01071	 -0.67761	  0.29621	 -2.62385	 -2.63456	  0.73952	  2.28128	 -0.00726	  0.00317	  0.00792
5.1	     10.7	  0.00599	 -0.54922	  0.13288	 -2.63432	 -2.64031	  0.56507	  2.33075	 -0.00329	   0.0008	  0.00339
5.1	     10.9	  0.00448	 -0.48185	  0.10537	 -2.64205	 -2.64653	  0.49323	  2.35389	 -0.00216	  0.00047	  0.00221
5.1	     11.1	  0.00398	 -0.42324	  0.13136	 -2.65141	 -2.65539	  0.44316	  2.24307	 -0.00168	  0.00052	  0.00176
5.1	     11.3	  0.00367	 -0.35564	  0.18853	 -2.66522	 -2.66889	  0.40252	  2.12139	 -0.00131	  0.00069	  0.00148
5.1	     11.5	  0.00346	   -0.276	  0.25863	 -2.68538	 -2.68884	  0.37825	  2.05219	 -0.00096	   0.0009	  0.00131
5.1	     11.7	  0.00351	 -0.18318	  0.33565	 -2.71319	  -2.7167	  0.38238	  2.06165	 -0.00064	  0.00118	  0.00134
5.1	     11.9	  0.00362	 -0.08425	  0.40999	 -2.74996	 -2.75358	  0.41856	  2.22072	 -0.00031	  0.00148	  0.00152
5.1	     12.1	  0.01651	  0.14347	  0.19329	  -2.7836	 -2.80011	  0.24072	  0.59822	  0.00237	  0.00319	  0.00397
5.1	     12.3	  0.08598	  0.11992	  0.16059	 -2.77048	 -2.85646	  0.20042	  0.21823	  0.01031	  0.01381	  0.01723
5.1	     12.5	  0.15286	  0.50083	  0.14875	 -2.76946	 -2.92232	  0.52245	  0.42664	  0.07656	  0.02274	  0.07986
5.1	     12.7	    0.224	  0.79466	  0.05202	 -2.77292	 -2.99692	  0.79636	  0.53722	    0.178	  0.01165	  0.17839

5.3	      0.1	  0.00268	 -0.22445	  0.00476	  0.17748	 0.174799	   0.2245	  1.38334	  -0.0006	    1e-05	   0.0006
5.3	      0.3	  0.00223	 -0.09123	  0.27645	  0.14415	 0.141916	  0.29111	   1.9671	  -0.0002	  0.00062	  0.00065
5.3	      0.5	  0.00232	 -0.01301	  0.34528	  0.10192	 0.099601	  0.34553	  2.29108	   -3e-05	   0.0008	   0.0008
5.3	      0.7	  0.00261	  0.01418	  0.41122	  0.05009	 0.047477	  0.41147	  2.57084	    4e-05	  0.00107	  0.00107
5.3	      0.9	  0.00302	  0.07155	  0.48241	 -0.01133	-0.014352	  0.48768	  2.83357	  0.00022	  0.00146	  0.00147
5.3	      1.1	  0.00345	  0.13972	  0.55515	 -0.08186	-0.085305	  0.57246	  3.11185	  0.00048	  0.00192	  0.00197
5.3	      1.3	  0.00373	  0.20595	  0.61151	 -0.16063	-0.164351	  0.64526	   3.3752	  0.00077	  0.00228	   0.0024
5.3	      1.5	  0.00398	  0.26031	  0.65767	 -0.24609	-0.250065	  0.70731	  3.58003	  0.00104	  0.00262	  0.00281
5.3	      1.7	  0.00425	  0.30293	  0.69726	 -0.33644	-0.340689	  0.76023	   3.7236	  0.00129	  0.00296	  0.00323
5.3	      1.9	  0.00455	  0.33545	  0.73186	 -0.42968	-0.434229	  0.80508	  3.81035	  0.00153	  0.00333	  0.00366
5.3	      2.1	   0.0049	  0.35387	  0.75823	 -0.52364	-0.528544	  0.83674	  3.81548	  0.00173	  0.00372	   0.0041
5.3	      2.3	   0.0053	  0.35584	  0.77925	 -0.61616	-0.621456	  0.85665	  3.75739	  0.00189	  0.00413	  0.00454
5.3	      2.5	  0.00576	   0.3484	  0.79526	 -0.70509	-0.710856	  0.86823	  3.65207	  0.00201	  0.00458	    0.005
5.3	      2.7	  0.00632	  0.32817	  0.80551	 -0.78849	-0.794808	  0.86979	  3.49386	  0.00207	  0.00509	  0.00549
5.3	      2.9	  0.00701	  0.29221	  0.81139	 -0.86463	-0.871643	  0.86241	  3.28799	  0.00205	  0.00569	  0.00605
5.3	      3.1	  0.00785	  0.23684	  0.80876	 -0.93219	-0.940043	  0.84273	  3.03606	  0.00186	  0.00635	  0.00662
5.3	      3.3	  0.00952	  0.15701	  0.80525	 -0.98959	-0.999103	  0.82042	  2.68505	  0.00149	  0.00766	  0.00781
5.3	      3.5	  0.01342	  0.00652	  0.80908	 -1.03496	 -1.04838	   0.8091	  2.22959	    9e-05	  0.01086	  0.01086
5.3	      3.7	  0.02201	 -0.29921	  0.81964	 -1.06589	  -1.0879	  0.87254	  1.87772	 -0.00659	  0.01804	  0.01921
5.3	      3.9	  0.03161	 -0.62181	  0.81309	 -1.08659	  -1.1182	  1.02361	  1.83819	 -0.01965	   0.0257	  0.03236
5.3	      4.1	  0.03191	 -0.78417	     0.77	 -1.10831	 -1.14022	  1.09901	  1.96442	 -0.02502	  0.02457	  0.03506
5.3	      4.3	   0.0253	 -0.80942	  0.64804	 -1.13005	 -1.15535	  1.03688	  2.08126	 -0.02048	   0.0164	  0.02623
5.3	      4.5	  0.01552	   -0.748	  0.43056	 -1.14979	 -1.16531	  0.86307	  2.21218	 -0.01161	  0.00668	  0.01339
5.3	      4.7	  0.00766	  -0.5986	  0.19227	  -1.1644	 -1.17206	  0.62872	  2.29398	 -0.00458	  0.00147	  0.00481
5.3	      4.9	  0.00491	 -0.50881	  0.10484	 -1.17281	 -1.17772	   0.5195	  2.36713	  -0.0025	  0.00051	  0.00255
5.3	      5.1	  0.00415	 -0.45604	  0.10164	 -1.18033	 -1.18448	  0.46723	  2.31669	 -0.00189	  0.00042	  0.00194
5.3	      5.3	  0.00379	 -0.40015	  0.14295	 -1.19067	 -1.19446	  0.42492	  2.20355	 -0.00152	  0.00054	  0.00161
5.3	      5.5	  0.00356	 -0.33246	  0.20572	 -1.20606	 -1.20962	  0.39097	  2.09126	 -0.00118	  0.00073	  0.00139
5.3	      5.7	  0.00344	 -0.25292	  0.27834	 -1.22824	 -1.23168	  0.37608	  2.04641	 -0.00087	  0.00096	  0.00129
5.3	      5.9	  0.00358	  -0.1535	  0.35888	 -1.25844	 -1.26202	  0.39033	  2.08302	 -0.00055	  0.00128	   0.0014
5.3	      6.1	   0.0035	 -0.04185	  0.42424	 -1.29809	 -1.30159	   0.4263	  2.29904	 -0.00015	  0.00149	  0.00149
5.3	      6.3	  0.00328	 -0.01106	  0.46256	 -1.34764	 -1.35092	  0.46269	  2.57849	   -4e-05	  0.00152	  0.00152
5.3	      6.5	  0.00352	  0.05012	  0.51597	 -1.40651	 -1.41003	   0.5184	  2.78996	  0.00018	  0.00182	  0.00182
5.3	      6.7	  0.00378	  0.12262	  0.57506	 -1.47469	 -1.47847	  0.58798	  3.05296	  0.00046	  0.00217	  0.00222
5.3	      6.9	  0.00405	  0.19431	  0.63151	  -1.5513	 -1.55535	  0.66073	  3.31635	  0.00079	  0.00256	  0.00267
5.3	      7.1	  0.00422	  0.25353	  0.67393	 -1.63511	 -1.63933	  0.72004	  3.53952	  0.00107	  0.00284	  0.00304
5.3	      7.3	  0.00442	  0.29931	  0.70958	 -1.72433	 -1.72875	  0.77013	  3.69732	  0.00132	  0.00314	  0.00341
5.3	      7.5	  0.00467	  0.33372	  0.74078	 -1.81701	 -1.82168	  0.81248	  3.79756	  0.00156	  0.00346	  0.00379
5.3	      7.7	  0.00497	  0.35607	  0.76614	 -1.91102	 -1.91599	  0.84484	  3.82768	  0.00177	   0.0038	   0.0042
5.3	      7.9	  0.00532	  0.36112	  0.78521	 -2.00421	 -2.00953	  0.86427	  3.78235	  0.00192	  0.00418	   0.0046
5.3	      8.1	  0.00574	  0.35552	  0.80053	 -2.09439	 -2.10013	  0.87592	  3.69088	  0.00204	   0.0046	  0.00503
5.3	      8.3	  0.00625	  0.33839	   0.8104	 -2.17956	 -2.18581	  0.87822	  3.54702	  0.00211	  0.00506	  0.00549
5.3	      8.5	  0.00689	  0.30651	  0.81642	 -2.25793	 -2.26482	  0.87206	  3.35535	  0.00211	  0.00562	    0.006
5.3	      8.7	  0.00765	  0.25684	  0.81432	 -2.32808	 -2.33573	  0.85386	  3.11726	  0.00196	  0.00623	  0.00653
5.3	      8.9	  0.00896	  0.17876	  0.80877	 -2.38855	 -2.39751	  0.82829	  2.79368	   0.0016	  0.00725	  0.00742
5.3	      9.1	  0.01216	  0.06531	  0.81066	 -2.43743	 -2.44959	  0.81329	  2.35505	  0.00079	  0.00986	  0.00989
5.3	      9.3	  0.01975	 -0.21282	  0.82436	  -2.4721	 -2.49185	  0.85138	  1.93439	  -0.0042	  0.01628	  0.01681
5.3	      9.5	  0.03016	 -0.56101	  0.82506	 -2.49453	 -2.52469	  0.99773	  1.83428	 -0.01692	  0.02488	  0.03009
5.3	      9.7	  0.03497	 -0.78542	  0.78911	 -2.51397	 -2.54894	  1.11336	  1.90078	 -0.02747	   0.0276	  0.03894
5.3	      9.9	  0.03018	 -0.85326	  0.70774	 -2.53569	 -2.56587	  1.10859	  2.03741	 -0.02575	  0.02136	  0.03346
5.3	     10.1	  0.02003	 -0.80887	  0.53494	 -2.55708	 -2.57711	  0.96976	  2.18745	 -0.01621	  0.01072	  0.01943
5.3	     10.3	  0.01026	 -0.66842	  0.28558	  -2.5743	 -2.58456	  0.72687	  2.29118	 -0.00686	  0.00293	  0.00746
5.3	     10.5	  0.00578	 -0.54108	   0.1277	 -2.58453	 -2.59031	  0.55594	  2.33562	 -0.00312	  0.00074	  0.00321
5.3	     10.7	  0.00437	 -0.47571	  0.10257	 -2.59216	 -2.59653	  0.48664	  2.34992	 -0.00208	  0.00045	  0.00213
5.3	     10.9	  0.00392	  -0.4198	  0.12979	 -2.60147	 -2.60539	   0.4394	  2.23997	 -0.00165	  0.00051	  0.00172
5.3	     11.1	  0.00364	 -0.35388	  0.18696	 -2.61525	 -2.61889	  0.40023	    2.119	 -0.00129	  0.00068	  0.00146
5.3	     11.3	  0.00346	 -0.27647	  0.25719	 -2.63538	 -2.63884	  0.37761	  2.04884	 -0.00096	  0.00089	  0.00131
5.3	     11.5	  0.00351	 -0.18377	  0.33534	 -2.66319	  -2.6667	   0.3824	  2.05965	 -0.00065	  0.00118	  0.00134
5.3	     11.7	  0.00362	 -0.07882	  0.41281	 -2.69996	 -2.70358	  0.42027	  2.23086	 -0.00029	  0.00149	  0.00152
5.3	     11.9	  0.00337	 -0.01356	  0.41781	 -2.74674	 -2.75011	  0.41803	  2.29815	   -5e-05	  0.00141	  0.00141
5.3	     12.1	  0.02633	 -0.21985	  0.02642	 -2.78013	 -2.80646	  0.22143	  0.43573	 -0.00579	   0.0007	  0.00583
5.3	     12.3	  0.10072	 -0.15721	  0.00303	  -2.7716	 -2.87232	  0.15724	  0.15819	 -0.01583	  0.00031	  0.01584
5.3	     12.5	  0.17825	   0.3109	  0.07776	 -2.76867	 -2.94692	  0.32048	  0.24235	  0.05542	  0.01386	  0.05713
5.3	     12.7	  0.25669	  0.75101	  0.03778	 -2.77235	 -3.02904	  0.75196	  0.47387	  0.19278	   0.0097	  0.19302

5.5	      0.1	  0.00265	 -0.12029	  0.00611	  0.19456	 0.191916	  0.12044	   0.7473	 -0.00032	    2e-05	  0.00032
5.5	      0.3	  0.00179	 -0.01511	  0.28827	  0.15139	 0.149601	  0.28867	  2.17706	   -3e-05	  0.00052	  0.00052
5.5	      0.5	   0.0022	  0.01353	  0.37203	  0.09968	 0.097477	  0.37228	  2.53193	    3e-05	  0.00082	  0.00082
5.5	      0.7	   0.0027	  0.06989	  0.45276	  0.03835	 0.035648	  0.45812	  2.81329	  0.00019	  0.00122	  0.00124
5.5	      0.9	   0.0032	  0.13653	  0.53228	  -0.0321	-0.035305	  0.54951	  3.09969	  0.00044	  0.00171	  0.00176
5.5	      1.1	  0.00353	  0.20163	  0.59281	 -0.11082	-0.114351	  0.62617	  3.36662	  0.00071	  0.00209	  0.00221
5.5	      1.3	  0.00381	   0.2556	  0.64215	 -0.19625	-0.200065	  0.69116	  3.57367	  0.00097	  0.00245	  0.00264
5.5	      1.5	  0.00411	  0.29839	   0.6845	 -0.28658	-0.290689	  0.74671	  3.71899	  0.00123	  0.00281	  0.00307
5.5	      1.7	  0.00443	  0.33141	  0.72133	  -0.3798	-0.384229	  0.79382	  3.80692	  0.00147	   0.0032	  0.00352
5.5	      1.9	   0.0048	  0.35014	  0.74958	 -0.47374	-0.478544	  0.82732	  3.81252	  0.00168	   0.0036	  0.00397
5.5	      2.1	  0.00521	  0.35294	  0.77205	 -0.56625	-0.571456	  0.84889	  3.75486	  0.00184	  0.00402	  0.00442
5.5	      2.3	  0.00569	  0.34594	  0.78941	 -0.65517	-0.660856	  0.86188	  3.64962	  0.00197	  0.00449	   0.0049
